mapName=Redd_Sri
QGlb-dsr01-1a	Stay Green	null	null	null	A	A	1.0	0.157	20.929999999999996	18.811190692999997	23.048809309999996
QGlm-dsr01-1	Stay Green	null	null	null	A	A	1.0	0.052000000000000005	56.43000000000001	50.03282575	62.827174250000006
QGlab-dsr01-1a	Stay Green	null	null	null	A	A	1.0	0.09300000000000001	59.43000000000001	55.85308536000001	63.006914640000005
QGlb-dsr01-1b	Stay Green	null	null	null	A	A	1.0	0.066	60.43000000000001	55.3898021	65.4701979
QPglm-dsr01-2	Stay Green	null	null	null	A	A	1.0	0.071	96.63994855559953	90.69762948638703	102.58226762481203
QGlaa-sbi01	Stay Green	null	null	null	A	A	11.8	0.01	130.7595238095238	102.8089427971604	165.59003066239316
QGlam-sbi01-2	Stay Green	null	null	null	A	A	8.7	0.01	130.7595238095238	92.7618596891496	172.56001931931624
QGlam-sbi01-1	Stay Green	null	null	null	A	A	7.4	0.01	173.64444444444445	125.84545653674603	213.68181292121952
