mapName=Consqtl
Organism Genus=unknown
Organism Species=unknown
crossType=unknown
popSize=0
mappingCrossType=unknown
mappingFunction=unknown
mapUnit=cM
mapExpansion=0
mapQuality=0
locusLocation=1
chr=C
lg=C
1	st1421	0.0
2	st1916	5.329999999999189
3	txs1625	15.659999999999318
4	psb600	15.660000000000029
5	st1836b	51.65999999999963
6	st1993	76.98999999999857
7	csu177	78.45949301207406
8	csu59	81.65999999999872
9	ts133	86.98999999999887
10	sscir140	90.98999999999863
11	psb637b	99.26927146295033
12	bnl509	100.31999999999896
13	cdsr046	101.64999999999898
14	psb456	104.9160188834124
15	bnl1428	106.31999999999833
16	sscir90	107.64999999999827
17	bnl571	116.12526126288661
18	st1595	134.97999999999837
19	psb50	136.64999999999839
20	isu112	138.02658223872692
21	mb657	141.3199999999984
22	undhsbm56	141.67558588093522
23	spb0965	142.88042138917615
24	undhsbm52	144.75558588093486
25	isp282	145.90558588093515
26	psb508	148.4135897435892
27	txs333	148.4135897435892
28	isep0106	150.3653897435893
29	txp496	150.4135897435892
30	txp456	150.4135897435892
31	isep0104	150.4921036805496
32	prsc1_014	150.90081761751097
33	txp478	150.96983155447174
34	txp495	151.3353454914321
35	psb641	151.4529669305165
36	iabtp030	151.4992594283929
37	cup11	151.54558588093522
38	rz672	151.64999999999827
39	iabtp357	151.65377336535346
40	iabtp113	151.77318730231391
41	cup61	151.86618055744106
42	iabtp028	151.96229808731002
43	isep0110	151.96480123927458
44	>zcn14	152.06811517623566
45	isep0126	152.2542291131965
46	iabtp077	152.2742102936854
47	srsc1_002	152.38094305015676
48	prsc1_004	152.5782871684865
49	txp494	152.6135897435892
50	txp457	152.81358974358918
51	>zcn23	153.58318845603762
52	umc121	153.66358974358917
53	txp266	154.51358974358916
54	txs1178	154.71358974358915
55	txp228	154.71358974358915
56	txs31	154.71358974358915
57	txp518	154.91358974358914
58	isep0119	155.65356478893983
59	isep0526	156.84773983429034
60	st1277	156.97999999999828
61	txp116	157.10898939450595
62	isep0107	157.89351487964106
63	iabtp446	158.71785517335053
64	>sb_malic	159.38179546706004
65	txp492	159.51358974358914
66	txs1714	159.7781307195881
67	srsc1_004	160.1812357607694
68	iabtp519	160.26593576076962
69	iabtp338	161.6773220716586
70	st37	162.64999999999836
71	umc148	163.05918661927808
72	>sbtrna_glygene	163.31600838254766
73	spb2839	163.933576983982
74	ts122	164.3499999999982
75	st1847	164.34999999999832
76	isu044	164.34999999999843
77	isu41	164.3499999999986
78	srsc1_007	164.78099469343744
79	isp239	166.12455070750644
80	>osgi	166.19348100432603
81	spb5940	166.20781378553076
82	spb2461	167.64672515943485
83	ts61	167.67999999999893
84	isep1218	168.5227673152158
85	umc124	169.21358974358915
86	iabtp344	170.25465362610532
87	iabtp382	171.7592399369945
88	txs1092	173.01358974358914
89	txp490	173.42802624788413
90	undhsbm164	173.6637767275773
91	spb9135	173.75880280614376
92	spb3940	174.26864576342976
93	isep1042	175.00531255877385
94	isep0739	176.60469886966288
95	iabtp207	177.21859430662576
96	isep101	177.81629955945505
97	txp489	177.96358974358915
98	txp451	177.96358974358915
99	isep1137	178.44013974358907
100	txp452	178.61358974358916
101	isep0101	179.02362974358965
102	txp215	179.11358974358913
103	iabtp386	179.21246974358948
104	isep1030	179.5410697435892
105	isep1047	179.69540974358884
106	txp009	179.9492497435891
107	txp488	180.11358974358916
108	txp9	180.11358974358916
109	iabtp433	180.8917239658691
110	isep1023	181.623058188149
111	isep0241	182.4081924104283
112	txp423	182.51358974358916
113	isp277	182.88927631205067
114	isep0903	183.19532663270806
115	spb1012	183.60160967391172
116	isp207	183.7991353946004
117	iabtp199	184.28796085498777
118	psb107	185.34050560803692
119	spb6553	185.5378453404922
120	txs1053	186.81358974358918
121	isep1012	186.88386618866667
122	isep1248	187.22968522130833
123	csu5	187.67999999999944
124	iabtp29	187.8494042539519
125	iabtp250	187.86530425395196
126	iabtp259	188.1276232865944
127	>zcn9	188.14022328659422
128	>zcn10	188.40234231923716
129	txp487	188.6666613518796
130	spb7976	189.085958780713
131	isep0134	189.19588038452204
132	iabtp298	189.65599941716437
133	spb6690	190.14411149125021
134	txp450	190.5738184498071
135	prsc1_009	190.91653748244957
136	iabtp129	191.35843748244946
137	txp498	191.6205565150916
138	iabtp479	192.05487554773376
139	cup34	192.35929458037685
140	spb5491	192.6283282774351
141	iabtp202	193.2706945803761
142	txp499	193.532813613019
143	isep0111	194.19233264566122
144	srsc1_001	194.91544828017447
145	prsc1_044	194.96695167830404
146	spb2562	195.11254506361982
147	prsc1_029	195.26227071094638
148	txs578	195.56358974358915
149	txp500	195.56358974358915
150	txp460	195.6404677923698
151	tx591	195.67826408484171
152	txp458	195.77137267041854
153	iabtp102	196.83495559724864
154	txp501	197.2567385240774
155	isu148	197.31358974358918
156	prsc1_007	198.73542145090707
157	iabtp093	199.0779043777355
158	isep0132	199.30098730456487
159	txs503	199.9135897435892
160	iabtp218	200.14698730456476
161	sscir124	203.34999999999957
162	spb5946	203.65985368913988
163	spb1532	204.23193745485582
164	txs1162	204.6635897435892
165	rz244	204.6635897435892
166	txp461	204.6635897435892
167	txs1438	204.6635897435892
168	umc10	204.6635897435892
169	bcd454	204.7199999999997
170	1448173	204.93467325058643
171	txp267	205.08758118581648
172	cdo920	206.31358974358923
173	spb9076	206.48245962861432
174	spb7675	209.19850680844613
175	msbcir224	209.71358974358924
176	txp33	209.71358974358924
177	isep0105	209.8218230769228
178	iabtp505	209.91870641025602
179	txp033	210.82415641025582
180	iabtp449	210.9078397435897
