map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	is_landmark
kl2004-1	LG-01	0	231.6	kl2004-1-4	txa2621		2.6	7.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-11	txa6003		8.4	8.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-18	txa3632		13.2	13.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-21	txa2998		13.2	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-38	txa3527		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-49	txp325	txp325(01)	26.5	26.5	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-52	UMC90	48583330,UMC090,UMC090E6,UMC90E6,Xumc90,p-umc90,p-umc90a,umc90.A	26.5	29.5	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-53	txp350		26.5	29.5	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-56	txa359		26.5	29.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-57	txa2084		29.5	29.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-58	txa3488		30.6	30.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-64	txa6383		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-83	txs1075		42.4	42.4	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-99	txa6395		45.2	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-114	txa2845		66.1	70.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-122	txa3538		70.1	73.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-127	txa3782		70.1	75.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-128	txa147		73.9	75.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-184	txa2293		89.4	93.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-201	txa3219		97.5	103.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-206	txp88	txp88(01)	103.4	107.8	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-210	txa3209		107.8	109.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-211	txs490		107.8	109.6	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-225	txa6110		120	124.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-243	txa3244		136.6	138.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-248	ISU61	48582873,ISU61A,ISU61B,ISU61C,M62878,Xisu61.3,ZmISU61,isu61d,isu61e,isu61f,isu98B	139.9	141.3	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-251	txa3812		141.3	141.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-259	txs1225		149.7	149.7	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-260	txa2876		149.7	153.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-266	gap57	gap57(01)	156.3	160.1	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-268	txa3858		160.1	163.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-270	txa3826		163.4	163.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-275	txa2803		165.5	168.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-276	txa571		166.4	168.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-278	txp279	txp279(01)	172.3	172.3	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-281	txp229		168.8	178.4	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-282	txa3660		178.4	178.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-285	txa2511		180.3	182.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-303	isu133		183.6	186.4	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-314	txp284		190.6	193.3	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-318	txa424		190.6	193.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-319	BNL5.09	48587148,BNL05.09,Xbnl5.09,bnl5.09,bnl5.09a,bnl5.09b,p-bnl5.09	190.6	193.3	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-329	BNL14.28	48587166,bnl14.28a,bnl14.28b,p-bnl14.28	196	203.7	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-330	txa3754		196	203.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-333	txa200		205.5	205.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-347	umc157	48582644,Xumc157,umc157(chn),umc157(chn).A,umc157a(chn),umc157b(chn)	217.7	217.7	rflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-348	txa2945		218.4	218.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-354	txa2344		223.7	228.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-365	txa581		228.1	231.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-379	txp46	txp46(01)	231.6	231.6	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-380	txp248		231.6	231.6	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-381	txp316		231.6	231.6	ssr	0
kl2004-1	LG-01	0	231.6	kl2004-1-59	txa6373		30.6	31.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-220	txa216		114.3	114.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-157	txa143		81.6	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-208	txa148		107.8	107.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-340	txa18		205.5	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-358	txa194		223.7	228.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-293	txa203		183.6	183.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-228	txa2059		124.3	124.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-226	txa2066		120	124.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-257	txa2070		141.3	144.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-359	txa2089		223.7	228.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-191	txa2091		95.5	95.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-138	txa2112		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-328	txa2129		196	203.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-116	txa2140		66.1	70.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-151	txa215		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-241	txa2169		136.6	138.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-238	txa2210		132.6	136.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-129	txa2217		75.5	75.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-167	txa2223		83.5	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-186	txa2239		89.4	93.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-35	txa224		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-316	txa2241		190.6	193.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-158	txa2251		78.6	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-165	txa2252		83.5	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-193	txa2270		97.5	100.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-198	txa2285		100.6	100.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-292	txa2304		183.6	183.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-168	txa2331		81.6	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-131	txa2346		75.5	78.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-233	txa2355		127.8	127.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-232	txa243		127.8	127.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-113	txa2534		66.1	70.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-230	txa2583		124.3	127.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-242	txa2588		136.6	138.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-235	txa2609		130	130	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-112	txa2615		66.1	66.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-212	txa2623		109.6	109.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-234	txa2644		128.2	128.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-143	txa2651		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-144	txa2654		75.5	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-125	txa2655		73.9	73.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-246	txa2658		138.6	138.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-62	txa2683		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-182	txa270		89.4	93.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-3	txa2704		2.6	2.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-120	txa2716		70.1	73.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-5	txa2723		2.6	7.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-308	txa2728		189.2	190.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-181	txa2738		89.4	93.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-169	txa2748		83.5	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-170	txa2760		83.5	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-107	txa2765		54.8	61.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-146	txa2770		75.5	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-80	txa2773		40.7	42.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-166	txa2808		83.5	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-279	txa2837		175.4	175.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-173	txa2847		86.1	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-296	txa2865		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-111	txa2871		61.7	66.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-147	txa2901		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-108	txa2953		54.8	61.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-20	txa2959		13.2	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-341	txa298		209.8	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-203	txa3000		103.4	107.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-297	txa3006		175.4	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-162	txa301		81.6	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-249	txa3013		139.9	141.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-286	txa3016		180.3	182.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-291	txa3018		182.3	183.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-139	txa3033		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-15	txa3050		11.9	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-134	txa3051		75.5	78.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-126	txa3120		73.9	75.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-106	txa3126		54.8	54.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-121	txa3131		70.1	73.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-231	txa3144		124.3	127.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-36	txa3154		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-154	txa3161		80.4	81.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-140	txa3162		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-245	txa320		136.6	138.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-135	txa3204		75.5	78.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-87	txa3222		42.4	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-338	txa3229		205.5	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-250	txa3239		139.9	141.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-152	txa325		75.5	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-177	txa3252		86.5	89.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-41	txa3257		19.8	19.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-37	txa3258		16.1	23.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-145	txa3292		75.5	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-171	txa3293		78.6	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-141	txa3298		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-366	txa3303		231.6	231.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-174	txa3334		86.5	86.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-335	txa3351		205.5	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-351	txa3353		219.6	223.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-199	txa3357		100.6	103.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-1	txa3383		0	0	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-156	txa3406		81.6	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-24	txa3408		13.2	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-164	txa3411		83.5	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-119	txa3471		70.1	73.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-194	txa3487		97.5	100.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-346	txa3507		213.9	223.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-265	txa3555		156.3	160.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-69	txa357		38.2	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-294	txa3572		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-304	txa3580		186.4	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-159	txa3612		81.6	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-334	txa3629		205.5	205.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-312	txa3643		190.6	193.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-355	txa3685		223.7	228.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-175	txa3699		86.5	89.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-104	txa3705		48.5	54.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-219	txa3730		112.4	114.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-149	txa3747		75.5	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-23	txa3757		13.2	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-280	txa3762		175.4	178.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-19	txa3770		13.2	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-133	txa378		75.5	78.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-298	txa3783		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-307	txa3795		189.2	189.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-229	txa3819		124.3	127.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-160	txa3822		78.6	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-178	txa3824		70.1	89.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-254	txa3832		141.3	144.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-223	txa384		117.4	120	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-148	txa3846		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-6	txa3905		2.6	7.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-161	txa3907		81.6	83.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-150	txa3917		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-132	txa3938		75.5	78.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-309	txa395		189.2	190.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-101	txa3953		48.5	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-345	txa3958		213.9	213.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-227	txa4003		120	124.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-195	txa4004		89.4	100.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-311	txa4013		190.6	193.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-267	txa4021		160.1	160.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-109	txa4031		61.7	61.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-287	txa4037		180.3	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-349	txa4051		213.9	219.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-190	txa4057		93.7	95.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-13	txa4069		8.4	11.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-28	txa4076		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-300	txa408		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-356	txa4080		223.7	228.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-183	txa4092		89.4	93.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-263	txa4097		153.8	156.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-363	txa4098		228.1	231.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-362	txa4099		228.1	231.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-283	txa4101		180.3	180.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-364	txa4111		228.1	231.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-218	txa4121		112.4	114.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-327	txa4149		196	196	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-322	txa4183		190.6	194.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-331	txa4185		196	203.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-2	txa4198		0	2.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-192	txa42		97.5	97.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-306	txa4235		186.4	189.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-305	txa4238		186.4	189.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-323	txa4241		194.1	194.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-153	txa440		80.4	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-253	txa451		141.3	144.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-176	txa471		86.5	89.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-222	txa494		117.4	117.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-117	txa523		66.1	70.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-163	txa539		81.6	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-142	txa574		78.6	80.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-336	txa6006		205.5	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-295	txa6008		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-137	txa6014		78.6	78.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-339	txa6017		205.5	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-16	txa6032		11.9	13.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-187	txa6046		89.4	93.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-321	txa6057		193.3	193.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-43	txa6069		19.8	23.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-324	txa6073		194.1	195.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-29	txa6077		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-258	txa6088		144.9	144.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-44	txa6089		19.8	26.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-31	txa6096		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-22	txa6104		13.2	16.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-261	txa6109		149.7	153.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-200	txa6111		100.6	103.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-130	txa6133		75.5	75.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-357	txa6137		223.7	228.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-32	txa6176		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-213	txa6185		110.5	110.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-313	txa6193		190.6	193.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-10	txa6198		8.4	8.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-288	txa6208		182.3	182.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-332	txa6215		203.7	203.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-204	txa6239		103.4	107.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-284	txa6241		180.3	182.3	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-352	txa6274		223.7	223.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-240	txa6277		136.6	136.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-40	txa6286		19	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-269	txa6293		160.1	163.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-33	txa6295		16.1	19	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-214	txa6297		110.5	110.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-215	txa6315		110.5	112.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-301	txa6316		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-337	txa6325		205.5	209.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-237	txa6334		132.6	132.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-236	txa6356		130	132.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-196	txa6361		97.5	100.6	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-102	txa6365		48.5	54.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-75	txa6366		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-70	txa6367		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-66	txa6368		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-115	txa6369		66.1	70.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-96	txa6370		45.2	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-63	txa6372		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-47	txa6374		24.4	24.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-103	txa6375		48.5	54.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-81	txa6376		40.7	42.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-76	txa6377		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-67	txa6378		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-82	txa6379		40.7	42.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-88	txa6380		42.4	45.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-97	txa6381		45.2	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-98	txa6382		45.2	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-68	txa6384		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-77	txa6385		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-84	txa6386		42.4	45.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-72	txa6387		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-65	txa6388		33.3	38.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-71	txa6389		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-89	txa6391		42.4	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-105	txa6392		48.5	54.8	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-85	txa6393		42.4	45.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-86	txa6394		42.4	45.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-90	txa6396		42.4	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-91	txa6397		42.4	45.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-78	txa6398		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-73	txa6399		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-74	txa6400		38.2	40.7	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-92	txa6401		38.2	45.2	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-100	txa6402		45.2	48.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-172	txa71		83.5	86.1	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-302	txa7169		183.6	186.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-12	txa74		8.4	11.9	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-189	txa8		93.7	95.5	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-179	txa80		86.5	89.4	aflp	0
kl2004-1	LG-01	0	231.6	kl2004-1-61	cdo121		33.3	33.3	rflp	0
